#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CXCL3	CXCL9	9606.ENSP00000296026	9606.ENSP00000354901	0	0	0	0.840	0.084	0	0.500	0	0.522
CXCL3	CXCR6	9606.ENSP00000296026	9606.ENSP00000395704	0	0	0	0	0	0	0.650	0	0.650
CXCL3	IL6	9606.ENSP00000296026	9606.ENSP00000385675	0	0	0	0	0.491	0	0	0	0.491
CXCL3	CXCR3	9606.ENSP00000296026	9606.ENSP00000362795	0	0	0	0	0	0	0.650	0	0.650
CXCL3	CXCL8	9606.ENSP00000296026	9606.ENSP00000306512	0	0	0	0.860	0.652	0	0.400	0	0.782
CXCL3	CXCR4	9606.ENSP00000296026	9606.ENSP00000386884	0	0	0	0	0.091	0	0.650	0	0.668
CXCL3	XCL2	9606.ENSP00000296026	9606.ENSP00000356793	0	0	0	0	0.080	0.994	0	0	0.994
CXCL6	CXCL9	9606.ENSP00000226317	9606.ENSP00000354901	0	0	0	0.746	0.110	0	0.500	0	0.536
CXCL6	CXCR6	9606.ENSP00000226317	9606.ENSP00000395704	0	0	0	0	0.060	0	0.650	0	0.656
CXCL6	CXCR4	9606.ENSP00000226317	9606.ENSP00000386884	0	0	0	0	0.093	0	0.650	0	0.669
CXCL6	CXCR3	9606.ENSP00000226317	9606.ENSP00000362795	0	0	0	0	0	0	0.650	0	0.650
CXCL6	CXCL8	9606.ENSP00000226317	9606.ENSP00000306512	0	0	0	0.824	0.399	0	0.400	0	0.624
CXCL6	PF4	9606.ENSP00000226317	9606.ENSP00000296029	0	0	0	0.864	0.078	0.994	0.400	0	0.996
CXCL8	TNFAIP6	9606.ENSP00000306512	9606.ENSP00000243347	0	0	0	0	0.229	0.405	0	0	0.522
CXCL8	IL1A	9606.ENSP00000306512	9606.ENSP00000263339	0	0	0	0	0.451	0	0.400	0	0.656
CXCL8	IL1B	9606.ENSP00000306512	9606.ENSP00000263341	0	0	0	0	0.776	0	0.400	0	0.860
CXCL8	PF4	9606.ENSP00000306512	9606.ENSP00000296029	0	0	0	0.811	0.048	0.994	0.400	0	0.996
CXCL8	PNOC	9606.ENSP00000306512	9606.ENSP00000301908	0	0	0	0	0	0	0.500	0	0.499
CXCL8	SSTR3	9606.ENSP00000306512	9606.ENSP00000480971	0	0	0	0	0	0	0.500	0	0.499
CXCL8	PMCH	9606.ENSP00000306512	9606.ENSP00000332225	0	0	0	0	0.042	0	0.500	0	0.500
CXCL8	CXCR6	9606.ENSP00000306512	9606.ENSP00000395704	0	0	0	0	0	0	0.650	0	0.650
CXCL8	CXCL9	9606.ENSP00000306512	9606.ENSP00000354901	0	0	0	0	0.062	0	0.500	0	0.510
CXCL8	IL10	9606.ENSP00000306512	9606.ENSP00000412237	0	0	0	0	0.147	0	0.400	0	0.466
CXCL8	TNF	9606.ENSP00000306512	9606.ENSP00000398698	0	0	0	0	0.294	0	0.400	0	0.558
CXCL8	IL6	9606.ENSP00000306512	9606.ENSP00000385675	0	0	0	0	0.445	0	0.400	0	0.652
CXCL8	CXCR4	9606.ENSP00000306512	9606.ENSP00000386884	0	0	0	0	0.121	0	0.650	0	0.679
CXCL8	CXCR3	9606.ENSP00000306512	9606.ENSP00000362795	0	0	0	0	0	0	0.650	0	0.650
CXCL9	SLAMF8	9606.ENSP00000354901	9606.ENSP00000289707	0	0	0	0	0.434	0	0	0	0.434
CXCL9	PF4	9606.ENSP00000354901	9606.ENSP00000296029	0	0	0	0	0.045	0.994	0.900	0	0.999
CXCL9	GBP5	9606.ENSP00000354901	9606.ENSP00000359488	0	0	0	0	0.627	0	0	0	0.627
CXCL9	GBP1	9606.ENSP00000354901	9606.ENSP00000359504	0	0	0	0	0.482	0	0	0	0.482
CXCL9	IDO1	9606.ENSP00000354901	9606.ENSP00000430950	0	0	0	0	0.639	0	0	0	0.639
CXCL9	UBD	9606.ENSP00000354901	9606.ENSP00000366249	0	0	0	0	0.783	0	0	0	0.783
CXCL9	CXCR6	9606.ENSP00000354901	9606.ENSP00000395704	0	0	0	0	0.248	0	0.650	0	0.725
CXCL9	CXCR4	9606.ENSP00000354901	9606.ENSP00000386884	0	0	0	0	0.103	0	0.650	0	0.672
CXCL9	XCL1	9606.ENSP00000354901	9606.ENSP00000356792	0	0	0	0	0.204	0.994	0	0	0.995
CXCL9	CXCR3	9606.ENSP00000354901	9606.ENSP00000362795	0	0	0	0	0.100	0.625	0.900	0	0.963
CXCR3	PF4	9606.ENSP00000362795	9606.ENSP00000296029	0	0	0	0	0.063	0.292	0.900	0	0.927
CXCR3	XCL1	9606.ENSP00000362795	9606.ENSP00000356792	0	0	0	0	0.090	0	0.650	0	0.667
CXCR3	XCL2	9606.ENSP00000362795	9606.ENSP00000356793	0	0	0	0	0.115	0	0.650	0	0.677
CXCR3	CXCR6	9606.ENSP00000362795	9606.ENSP00000395704	0	0	0	0.818	0.400	0	0.500	0	0.687
CXCR3	CXCR4	9606.ENSP00000362795	9606.ENSP00000386884	0	0	0	0.854	0.083	0.322	0.500	0	0.661
CXCR4	TLR2	9606.ENSP00000386884	9606.ENSP00000260010	0	0	0	0	0.151	0.541	0	0	0.594
CXCR4	CYTIP	9606.ENSP00000386884	9606.ENSP00000264192	0	0	0	0	0.443	0.071	0	0	0.460
CXCR4	PF4	9606.ENSP00000386884	9606.ENSP00000296029	0	0	0	0	0.048	0	0.650	0	0.652
CXCR4	RGS1	9606.ENSP00000386884	9606.ENSP00000356429	0	0	0	0	0.429	0	0	0	0.429
CXCR4	XCL1	9606.ENSP00000386884	9606.ENSP00000356792	0	0	0	0	0.055	0	0.650	0	0.655
CXCR4	XCL2	9606.ENSP00000386884	9606.ENSP00000356793	0	0	0	0	0.059	0	0.650	0	0.656
CXCR4	DBN1	9606.ENSP00000386884	9606.ENSP00000377195	0	0	0	0	0.043	0.510	0	0	0.511
CXCR4	CXCR6	9606.ENSP00000386884	9606.ENSP00000395704	0	0	0	0.824	0.068	0	0.500	0	0.514
CXCR4	GNG4	9606.ENSP00000386884	9606.ENSP00000398629	0	0	0	0	0	0.120	0.900	0	0.908
CXCR4	PTPRC	9606.ENSP00000386884	9606.ENSP00000411355	0	0	0	0	0.268	0.292	0	0	0.459
CXCR6	KLRB1	9606.ENSP00000395704	9606.ENSP00000229402	0	0	0	0	0.435	0	0	0	0.435
CXCR6	GZMK	9606.ENSP00000395704	9606.ENSP00000231009	0	0	0	0	0.513	0.052	0	0	0.518
CXCR6	GZMA	9606.ENSP00000395704	9606.ENSP00000274306	0	0	0	0	0.460	0.052	0	0	0.466
CXCR6	PF4	9606.ENSP00000395704	9606.ENSP00000296029	0	0	0	0	0.064	0	0.650	0	0.658
CXCR6	XCL1	9606.ENSP00000395704	9606.ENSP00000356792	0	0	0	0	0.205	0	0.650	0	0.710
CXCR6	XCL2	9606.ENSP00000395704	9606.ENSP00000356793	0	0	0	0	0.167	0	0.650	0	0.696
CXCR6	ITK	9606.ENSP00000395704	9606.ENSP00000398655	0	0	0	0	0.409	0	0	0	0.409
CYP1A1	CYP26B1	9606.ENSP00000378488	9606.ENSP00000001146	0	0	0	0.571	0.064	0.054	0.905	0	0.909
CYP1A1	CYP2A6	9606.ENSP00000378488	9606.ENSP00000301141	0	0	0	0.808	0.064	0	0.911	0	0.913
CYP1A1	UGT2B17	9606.ENSP00000378488	9606.ENSP00000320401	0	0	0	0	0.068	0	0.907	0	0.909
CYP1A1	SGK2	9606.ENSP00000378488	9606.ENSP00000340608	0	0	0	0	0.461	0.054	0	0	0.468
CYP1A1	UGT2B15	9606.ENSP00000378488	9606.ENSP00000341045	0	0	0	0	0.070	0	0.907	0	0.909
CYP1A1	IDO1	9606.ENSP00000378488	9606.ENSP00000430950	0	0	0	0	0.103	0	0.900	0	0.906
CYP26B1	UGT2B17	9606.ENSP00000001146	9606.ENSP00000320401	0	0	0	0	0.067	0	0.670	0	0.679
CYP26B1	UGT2B15	9606.ENSP00000001146	9606.ENSP00000341045	0	0	0	0	0.067	0	0.670	0	0.679
CYP26B1	CYP2A6	9606.ENSP00000001146	9606.ENSP00000301141	0	0	0	0.568	0.062	0.054	0.905	0	0.909
CYP2A6	UGT2B17	9606.ENSP00000301141	9606.ENSP00000320401	0	0	0	0	0.086	0	0.905	0	0.910
CYP2A6	UGT2B15	9606.ENSP00000301141	9606.ENSP00000341045	0	0	0	0	0.168	0	0.905	0	0.918
CYTIP	P2RY10	9606.ENSP00000264192	9606.ENSP00000171757	0	0	0	0	0.470	0	0	0	0.470
CYTIP	SLAMF1	9606.ENSP00000264192	9606.ENSP00000438406	0	0	0	0	0.406	0	0	0	0.406
CYTIP	TLR1	9606.ENSP00000264192	9606.ENSP00000354932	0	0	0	0	0.409	0.046	0	0	0.412
CYTIP	HBB	9606.ENSP00000264192	9606.ENSP00000494175	0	0	0	0	0.083	0.420	0	0	0.445
CYTIP	GPR65	9606.ENSP00000264192	9606.ENSP00000267549	0	0	0	0	0.463	0.071	0	0	0.480
CYTIP	GPR183	9606.ENSP00000264192	9606.ENSP00000365596	0	0	0	0	0.436	0	0	0	0.436
CYTIP	SAMSN1	9606.ENSP00000264192	9606.ENSP00000285670	0	0	0	0	0.540	0	0	0	0.540
CYTIP	PTPRC	9606.ENSP00000264192	9606.ENSP00000411355	0	0	0	0	0.542	0	0	0	0.542
DBN1	LMNB1	9606.ENSP00000377195	9606.ENSP00000261366	0	0	0	0	0.061	0	0.400	0	0.413
DBN1	GSN	9606.ENSP00000377195	9606.ENSP00000362924	0	0	0	0	0.042	0.687	0	0	0.687
DBN1	RHOH	9606.ENSP00000377195	9606.ENSP00000371219	0	0	0	0	0	0.162	0.500	0	0.563
DBN1	TFRC	9606.ENSP00000377195	9606.ENSP00000376197	0	0	0	0	0.046	0	0.400	0	0.403
DEPDC1	OIP5	9606.ENSP00000412292	9606.ENSP00000220514	0	0	0	0	0.640	0	0	0	0.640
DEPDC1	MND1	9606.ENSP00000412292	9606.ENSP00000240488	0	0	0	0	0.485	0	0	0	0.485
DEPDC1	DLGAP5	9606.ENSP00000412292	9606.ENSP00000247191	0	0	0	0	0.809	0	0	0	0.809
DEPDC1	E2F8	9606.ENSP00000412292	9606.ENSP00000250024	0	0	0	0	0.497	0	0	0	0.497
DEPDC1	NCAPG	9606.ENSP00000412292	9606.ENSP00000251496	0	0	0	0	0.784	0	0	0	0.784
DEPDC1	NDC80	9606.ENSP00000412292	9606.ENSP00000261597	0	0	0	0	0.582	0	0	0	0.582
DEPDC1	KIF18A	9606.ENSP00000412292	9606.ENSP00000263181	0	0	0	0	0.791	0	0	0	0.791
DEPDC1	NEIL3	9606.ENSP00000412292	9606.ENSP00000264596	0	0	0	0	0.653	0	0	0	0.653
DEPDC1	DEPDC1B	9606.ENSP00000412292	9606.ENSP00000265036	0	0	0	0.915	0.782	0	0	0	0.782
DEPDC1	SPC25	9606.ENSP00000412292	9606.ENSP00000282074	0	0	0	0	0.756	0	0	0	0.756
DEPDC1	MELK	9606.ENSP00000412292	9606.ENSP00000298048	0	0	0	0	0.679	0	0	0	0.679
DEPDC1	SHCBP1	9606.ENSP00000412292	9606.ENSP00000306473	0	0	0	0	0.570	0	0	0	0.570
DEPDC1	ESCO2	9606.ENSP00000412292	9606.ENSP00000306999	0	0	0	0	0.412	0	0	0	0.412
DEPDC1	SKA3	9606.ENSP00000412292	9606.ENSP00000319417	0	0	0	0	0.512	0	0	0	0.512
DEPDC1	KIF15	9606.ENSP00000412292	9606.ENSP00000324020	0	0	0	0	0.782	0	0	0	0.782
DEPDC1	ERCC6L	9606.ENSP00000412292	9606.ENSP00000334675	0	0	0	0	0.497	0.059	0	0	0.506
DEPDC1	RRM2	9606.ENSP00000412292	9606.ENSP00000353770	0	0	0	0	0.453	0	0	0	0.453
DEPDC1	EXO1	9606.ENSP00000412292	9606.ENSP00000355506	0	0	0	0	0.502	0.053	0	0	0.509
DEPDC1	DTL	9606.ENSP00000412292	9606.ENSP00000355958	0	0	0	0	0.439	0	0	0	0.439
DEPDC1	NEK2	9606.ENSP00000412292	9606.ENSP00000355966	0	0	0	0	0.789	0	0	0	0.789
DEPDC1	MKI67	9606.ENSP00000412292	9606.ENSP00000357643	0	0	0	0	0.666	0	0	0	0.666
DEPDC1	TTK	9606.ENSP00000412292	9606.ENSP00000358813	0	0	0	0	0.806	0	0	0	0.806
DEPDC1	KIF2C	9606.ENSP00000412292	9606.ENSP00000361298	0	0	0	0	0.757	0	0	0	0.757
DEPDC1	KIF4A	9606.ENSP00000412292	9606.ENSP00000363524	0	0	0	0	0.702	0	0	0	0.702
DEPDC1	HMMR	9606.ENSP00000412292	9606.ENSP00000377492	0	0	0	0	0.781	0.049	0	0	0.783
DEPDC1	KIF20A	9606.ENSP00000412292	9606.ENSP00000378356	0	0	0	0	0.798	0	0	0	0.798
DEPDC1	TOP2A	9606.ENSP00000412292	9606.ENSP00000411532	0	0	0	0	0.608	0	0	0	0.608
DEPDC1	NUSAP1	9606.ENSP00000412292	9606.ENSP00000499238	0	0	0	0	0.587	0	0	0	0.587
DEPDC1	HJURP	9606.ENSP00000412292	9606.ENSP00000414109	0	0	0	0	0.779	0	0	0	0.779
DEPDC1	PBK	9606.ENSP00000412292	9606.ENSP00000428489	0	0	0	0	0.785	0	0	0	0.785
DEPDC1B	OIP5	9606.ENSP00000265036	9606.ENSP00000220514	0	0	0	0	0.774	0	0	0	0.774
DEPDC1B	MND1	9606.ENSP00000265036	9606.ENSP00000240488	0	0	0	0	0.776	0	0	0	0.776
DEPDC1B	DLGAP5	9606.ENSP00000265036	9606.ENSP00000247191	0	0	0	0	0.803	0	0	0	0.803
DEPDC1B	E2F8	9606.ENSP00000265036	9606.ENSP00000250024	0	0	0	0	0.541	0	0	0	0.541
DEPDC1B	NCAPG	9606.ENSP00000265036	9606.ENSP00000251496	0	0	0	0	0.657	0	0	0	0.657
DEPDC1B	NDC80	9606.ENSP00000265036	9606.ENSP00000261597	0	0	0	0	0.529	0	0	0	0.529
DEPDC1B	KIF18A	9606.ENSP00000265036	9606.ENSP00000263181	0	0	0	0	0.525	0	0	0	0.525
DEPDC1B	NEIL3	9606.ENSP00000265036	9606.ENSP00000264596	0	0	0	0	0.468	0	0	0	0.468
DEPDC1B	PLEKHG4	9606.ENSP00000265036	9606.ENSP00000353646	0	0	0	0	0.042	0	0.400	0	0.400
DEPDC1B	DTL	9606.ENSP00000265036	9606.ENSP00000355958	0	0	0	0	0.440	0	0	0	0.440
DEPDC1B	TFRC	9606.ENSP00000265036	9606.ENSP00000376197	0	0	0	0	0.130	0	0.400	0	0.456
DEPDC1B	EXO1	9606.ENSP00000265036	9606.ENSP00000355506	0	0	0	0	0.474	0.053	0	0	0.481
DEPDC1B	MKI67	9606.ENSP00000265036	9606.ENSP00000357643	0	0	0	0	0.478	0	0	0	0.478
DEPDC1B	ERCC6L	9606.ENSP00000265036	9606.ENSP00000334675	0	0	0	0	0.464	0.059	0	0	0.474
DEPDC1B	ESCO2	9606.ENSP00000265036	9606.ENSP00000306999	0	0	0	0	0.459	0	0	0	0.459
DEPDC1B	HJURP	9606.ENSP00000265036	9606.ENSP00000414109	0	0	0	0	0.500	0	0	0	0.500
DEPDC1B	RRM2	9606.ENSP00000265036	9606.ENSP00000353770	0	0	0	0	0.474	0	0	0	0.474
DEPDC1B	SPC25	9606.ENSP00000265036	9606.ENSP00000282074	0	0	0	0	0.573	0	0	0	0.573
DEPDC1B	SHCBP1	9606.ENSP00000265036	9606.ENSP00000306473	0	0	0	0	0.411	0	0	0	0.411
DEPDC1B	KIF4A	9606.ENSP00000265036	9606.ENSP00000363524	0	0	0	0	0.537	0	0	0	0.537
DEPDC1B	SKA3	9606.ENSP00000265036	9606.ENSP00000319417	0	0	0	0	0.567	0	0	0	0.567
DEPDC1B	TTK	9606.ENSP00000265036	9606.ENSP00000358813	0	0	0	0	0.609	0	0	0	0.609
DEPDC1B	NUSAP1	9606.ENSP00000265036	9606.ENSP00000499238	0	0	0	0	0.563	0	0	0	0.563
DEPDC1B	KIF2C	9606.ENSP00000265036	9606.ENSP00000361298	0	0	0	0	0.594	0	0	0	0.594
DEPDC1B	MELK	9606.ENSP00000265036	9606.ENSP00000298048	0	0	0	0	0.662	0	0	0	0.662
DEPDC1B	TOP2A	9606.ENSP00000265036	9606.ENSP00000411532	0	0	0	0	0.532	0	0	0	0.532
DEPDC1B	UBE2T	9606.ENSP00000265036	9606.ENSP00000494957	0	0	0	0	0.466	0.292	0	0	0.606
DEPDC1B	NEK2	9606.ENSP00000265036	9606.ENSP00000355966	0	0	0	0	0.682	0	0	0	0.682
DEPDC1B	PBK	9606.ENSP00000265036	9606.ENSP00000428489	0	0	0	0	0.599	0	0	0	0.599
DEPDC1B	KIF20A	9606.ENSP00000265036	9606.ENSP00000378356	0	0	0	0	0.669	0	0	0	0.669
DEPDC1B	HMMR	9606.ENSP00000265036	9606.ENSP00000377492	0	0	0	0	0.781	0.049	0	0	0.783
DEPDC1B	KIF15	9606.ENSP00000265036	9606.ENSP00000324020	0	0	0	0	0.785	0	0	0	0.785
DERL3	TNFRSF17	9606.ENSP00000384744	9606.ENSP00000053243	0	0	0	0	0.537	0	0	0	0.537
DERL3	MZB1	9606.ENSP00000384744	9606.ENSP00000303920	0	0	0	0	0.771	0	0	0	0.771
DERL3	FCRL5	9606.ENSP00000384744	9606.ENSP00000354691	0	0	0	0	0.474	0	0	0	0.474
DERL3	POU2AF1	9606.ENSP00000384744	9606.ENSP00000376786	0	0	0	0	0.435	0	0	0	0.435
DERL3	SEL1L3	9606.ENSP00000384744	9606.ENSP00000382767	0	0	0	0	0.121	0.581	0	0	0.616
DLGAP5	OIP5	9606.ENSP00000247191	9606.ENSP00000220514	0	0	0	0	0.794	0	0	0	0.794
DLGAP5	MND1	9606.ENSP00000247191	9606.ENSP00000240488	0	0	0	0	0.780	0	0	0	0.780
DLGAP5	E2F7	9606.ENSP00000247191	9606.ENSP00000323246	0	0	0	0	0.477	0	0	0	0.477
DLGAP5	ERCC6L	9606.ENSP00000247191	9606.ENSP00000334675	0	0	0	0	0.505	0.045	0	0	0.507
DLGAP5	UBE2T	9606.ENSP00000247191	9606.ENSP00000494957	0	0	0	0	0.538	0.051	0	0	0.543
DLGAP5	NEIL3	9606.ENSP00000247191	9606.ENSP00000264596	0	0	0	0	0.642	0	0	0	0.642
DLGAP5	ESCO2	9606.ENSP00000247191	9606.ENSP00000306999	0	0	0	0	0.714	0	0	0	0.714
DLGAP5	SHCBP1	9606.ENSP00000247191	9606.ENSP00000306473	0	0	0	0	0.667	0	0	0	0.667
DLGAP5	DTL	9606.ENSP00000247191	9606.ENSP00000355958	0	0	0	0	0.706	0	0	0	0.706
DLGAP5	EXO1	9606.ENSP00000247191	9606.ENSP00000355506	0	0	0	0	0.705	0	0	0	0.705
DLGAP5	E2F8	9606.ENSP00000247191	9606.ENSP00000250024	0	0	0	0	0.726	0	0	0	0.726
DLGAP5	SKA3	9606.ENSP00000247191	9606.ENSP00000319417	0	0	0	0	0.733	0	0	0	0.733
DLGAP5	SPC25	9606.ENSP00000247191	9606.ENSP00000282074	0	0	0	0	0.828	0	0	0	0.828
DLGAP5	MKI67	9606.ENSP00000247191	9606.ENSP00000357643	0	0	0	0	0.841	0	0	0	0.841
DLGAP5	KIF15	9606.ENSP00000247191	9606.ENSP00000324020	0	0	0	0	0.865	0	0	0	0.865
DLGAP5	KIF18A	9606.ENSP00000247191	9606.ENSP00000263181	0	0	0	0	0.816	0	0	0	0.816
DLGAP5	HJURP	9606.ENSP00000247191	9606.ENSP00000414109	0	0	0	0	0.840	0	0	0	0.840
DLGAP5	NCAPG	9606.ENSP00000247191	9606.ENSP00000251496	0	0	0	0	0.852	0	0	0	0.852
DLGAP5	RRM2	9606.ENSP00000247191	9606.ENSP00000353770	0	0	0	0	0.848	0	0	0	0.848
DLGAP5	NDC80	9606.ENSP00000247191	9606.ENSP00000261597	0	0	0	0	0.929	0	0	0	0.929
DLGAP5	KIF4A	9606.ENSP00000247191	9606.ENSP00000363524	0	0	0	0	0.859	0	0	0	0.859
DLGAP5	NEK2	9606.ENSP00000247191	9606.ENSP00000355966	0	0	0	0	0.886	0	0	0	0.886
DLGAP5	NUSAP1	9606.ENSP00000247191	9606.ENSP00000499238	0	0	0	0	0.865	0	0	0	0.865
DLGAP5	KIF20A	9606.ENSP00000247191	9606.ENSP00000378356	0	0	0	0	0.889	0	0	0	0.889
DLGAP5	KIF2C	9606.ENSP00000247191	9606.ENSP00000361298	0	0	0	0	0.912	0	0	0	0.912
DLGAP5	TTK	9606.ENSP00000247191	9606.ENSP00000358813	0	0	0	0	0.947	0	0	0	0.947
DLGAP5	TOP2A	9606.ENSP00000247191	9606.ENSP00000411532	0	0	0	0	0.916	0	0	0	0.916
DLGAP5	PBK	9606.ENSP00000247191	9606.ENSP00000428489	0	0	0	0	0.926	0	0	0	0.926
DLGAP5	MELK	9606.ENSP00000247191	9606.ENSP00000298048	0	0	0	0	0.910	0	0	0	0.910
DLGAP5	HMMR	9606.ENSP00000247191	9606.ENSP00000377492	0	0	0	0	0.999	0.072	0	0	0.999
DSC1	PI3	9606.ENSP00000257198	9606.ENSP00000243924	0	0	0	0	0.055	0	0.500	0	0.507
DSC1	DSG3	9606.ENSP00000257198	9606.ENSP00000257189	0	0	0	0.702	0.111	0	0.500	0	0.536
DSC1	DSG1	9606.ENSP00000257198	9606.ENSP00000257192	0	0	0	0.645	0.353	0.625	0.500	0	0.868
DSC1	DSC3	9606.ENSP00000257198	9606.ENSP00000353608	0	0	0	0.943	0.108	0	0.500	0	0.534
DSC1	KRT2	9606.ENSP00000257198	9606.ENSP00000310861	0	0	0	0	0.478	0.071	0	0	0.494
DSC1	FLG2	9606.ENSP00000257198	9606.ENSP00000373370	0	0	0	0	0.384	0.245	0	0	0.516
DSC1	EVPL	9606.ENSP00000257198	9606.ENSP00000465630	0	0	0	0	0.076	0.045	0.500	0	0.520
DSC1	FLG	9606.ENSP00000257198	9606.ENSP00000357789	0	0	0	0	0.248	0.046	0.500	0	0.609
DSC1	PPL	9606.ENSP00000257198	9606.ENSP00000340510	0	0	0	0	0.076	0.045	0.500	0	0.520
DSC3	PI3	9606.ENSP00000353608	9606.ENSP00000243924	0	0	0	0	0.083	0	0.500	0	0.521
DSC3	KRT5	9606.ENSP00000353608	9606.ENSP00000252242	0	0	0	0	0.443	0.071	0	0	0.460
DSC3	DSG3	9606.ENSP00000353608	9606.ENSP00000257189	0	0	0	0.707	0.530	0	0.500	0	0.755
DSC3	DSG1	9606.ENSP00000353608	9606.ENSP00000257192	0	0	0	0.669	0.251	0	0.500	0	0.609
DSC3	PPL	9606.ENSP00000353608	9606.ENSP00000340510	0	0	0	0	0.101	0.045	0.500	0	0.533
DSC3	FLG	9606.ENSP00000353608	9606.ENSP00000357789	0	0	0	0	0.125	0.046	0.500	0	0.546
DSC3	EVPL	9606.ENSP00000353608	9606.ENSP00000465630	0	0	0	0	0.087	0.045	0.500	0	0.526
DSG1	PI3	9606.ENSP00000257192	9606.ENSP00000243924	0	0	0	0	0.062	0	0.500	0	0.510
DSG1	DSG3	9606.ENSP00000257192	9606.ENSP00000257189	0	0	0	0.898	0.156	0	0.500	0	0.559
DSG1	FLG2	9606.ENSP00000257192	9606.ENSP00000373370	0	0	0	0	0.249	0.243	0	0	0.408
DSG1	EVPL	9606.ENSP00000257192	9606.ENSP00000465630	0	0	0	0	0.065	0.045	0.500	0	0.514
DSG1	PPL	9606.ENSP00000257192	9606.ENSP00000340510	0	0	0	0	0.068	0.045	0.500	0	0.516
DSG1	FLG	9606.ENSP00000257192	9606.ENSP00000357789	0	0	0	0	0.263	0.246	0.500	0	0.698
DSG3	PI3	9606.ENSP00000257189	9606.ENSP00000243924	0	0	0	0	0.092	0	0.500	0	0.526
DSG3	SERPINB5	9606.ENSP00000257189	9606.ENSP00000372221	0	0	0	0	0.461	0	0	0	0.461
DSG3	KRT6A	9606.ENSP00000257189	9606.ENSP00000369317	0	0	0	0	0.425	0.071	0	0	0.442
DSG3	FLG	9606.ENSP00000257189	9606.ENSP00000357789	0	0	0	0	0.061	0.046	0.500	0	0.512
DSG3	EVPL	9606.ENSP00000257189	9606.ENSP00000465630	0	0	0	0	0.068	0.045	0.500	0	0.516
DSG3	PPL	9606.ENSP00000257189	9606.ENSP00000340510	0	0	0	0	0.074	0.045	0.500	0	0.519
DTL	OIP5	9606.ENSP00000355958	9606.ENSP00000220514	0	0	0	0	0.646	0	0	0	0.646
DTL	MND1	9606.ENSP00000355958	9606.ENSP00000240488	0	0	0	0	0.742	0	0	0	0.742
DTL	E2F8	9606.ENSP00000355958	9606.ENSP00000250024	0	0	0	0	0.648	0	0	0	0.648
DTL	NCAPG	9606.ENSP00000355958	9606.ENSP00000251496	0	0	0	0	0.795	0	0	0	0.795
DTL	NDC80	9606.ENSP00000355958	9606.ENSP00000261597	0	0	0	0	0.634	0	0	0	0.634
DTL	KIF18A	9606.ENSP00000355958	9606.ENSP00000263181	0	0	0	0	0.433	0	0	0	0.433
DTL	NEIL3	9606.ENSP00000355958	9606.ENSP00000264596	0	0	0	0	0.455	0	0	0	0.455
DTL	SPC25	9606.ENSP00000355958	9606.ENSP00000282074	0	0	0	0	0.785	0	0	0	0.785
DTL	MELK	9606.ENSP00000355958	9606.ENSP00000298048	0	0	0	0	0.801	0	0	0	0.801
DTL	SHCBP1	9606.ENSP00000355958	9606.ENSP00000306473	0	0	0	0	0.540	0	0	0	0.540
DTL	ESCO2	9606.ENSP00000355958	9606.ENSP00000306999	0	0	0	0	0.484	0	0	0	0.484
DTL	SKA3	9606.ENSP00000355958	9606.ENSP00000319417	0	0	0	0	0.507	0	0	0	0.507
DTL	E2F7	9606.ENSP00000355958	9606.ENSP00000323246	0	0	0	0	0.445	0	0	0	0.445
DTL	KIF15	9606.ENSP00000355958	9606.ENSP00000324020	0	0	0	0	0.790	0	0	0	0.790
DTL	RRM2	9606.ENSP00000355958	9606.ENSP00000353770	0	0	0	0	0.816	0.079	0	0	0.823
DTL	EXO1	9606.ENSP00000355958	9606.ENSP00000355506	0	0	0	0	0.872	0	0	0	0.872
DTL	HJURP	9606.ENSP00000355958	9606.ENSP00000414109	0	0	0	0	0.512	0	0	0	0.512
DTL	KIF2C	9606.ENSP00000355958	9606.ENSP00000361298	0	0	0	0	0.503	0	0	0	0.503
DTL	NEK2	9606.ENSP00000355958	9606.ENSP00000355966	0	0	0	0	0.492	0	0	0	0.492
DTL	KIF20A	9606.ENSP00000355958	9606.ENSP00000378356	0	0	0	0	0.555	0	0	0	0.555
DTL	HMMR	9606.ENSP00000355958	9606.ENSP00000377492	0	0	0	0	0.638	0	0	0	0.638
DTL	MKI67	9606.ENSP00000355958	9606.ENSP00000357643	0	0	0	0	0.663	0	0	0	0.663
DTL	KIF4A	9606.ENSP00000355958	9606.ENSP00000363524	0	0	0	0	0.673	0	0	0	0.673
DTL	TTK	9606.ENSP00000355958	9606.ENSP00000358813	0	0	0	0	0.761	0	0	0	0.761
DTL	UBE2T	9606.ENSP00000355958	9606.ENSP00000494957	0	0	0	0	0.780	0	0	0	0.780
DTL	TOP2A	9606.ENSP00000355958	9606.ENSP00000411532	0	0	0	0	0.781	0	0	0	0.781
DTL	NUSAP1	9606.ENSP00000355958	9606.ENSP00000499238	0	0	0	0	0.779	0	0	0	0.779
DTL	PBK	9606.ENSP00000355958	9606.ENSP00000428489	0	0	0	0	0.780	0	0	0	0.780
DUOX2	DUOXA2	9606.ENSP00000373691	9606.ENSP00000319705	0	0	0	0	0.780	0.555	0.900	0	0.989
